
      	X(nS)     	Ch1(mV)      
 685  	40.1173   	-137.980957 
 686  	40.1760   	-136.902832 
 687  	40.2346   	-137.621582 
 688  	40.2933   	-137.549683 
 689  	40.3519   	-137.118408 
 690  	40.4106   	-137.909058 
 691  	40.4692   	-137.837158 
 692  	40.5279   	-137.334045 
 693  	40.5865   	-138.627808 
 694  	40.6452   	-138.843430 
 695  	40.7038   	-138.196533 
 696  	40.7625   	-138.627808 
 697  	40.8211   	-137.693420 
 698  	40.8798   	-138.627808 
 699  	40.9384   	-138.412170 
 700  	40.9971   	-138.340332 
 701  	41.0557   	-137.190308 
 702  	41.1144   	-136.687195 
 703  	41.1730   	-136.543457 
 704  	41.2317   	-137.262207 
 705  	41.2903   	-136.615295 
 706  	41.3490   	-137.118408 
 707  	41.4076   	-136.974655 
 708  	41.4663   	-136.040283 
 709  	41.5249   	-136.255920 
 710  	41.5836   	-137.046570 
 711  	41.6422   	-137.980957 
 712  	41.7009   	-136.902832 
 713  	41.7595   	-137.046570 
 714  	41.8182   	-138.124695 
 715  	41.8768   	-137.837158 
 716  	41.9355   	-137.334045 
 717  	41.9941   	-137.693420 
 718  	42.0528   	-137.980957 
 719  	42.1114   	-137.046570 
 720  	42.1701   	-137.405945 
 721  	42.2287   	-137.909058 
 722  	42.2874   	-138.124695 
 723  	42.3460   	-138.196533 
 724  	42.4047   	-137.765320 
 725  	42.4633   	-137.621582 
 726  	42.5220   	-137.405945 
 727  	42.5806   	-137.837158 
 728  	42.6393   	-137.046570 
 729  	42.6979   	-137.837158 
 730  	42.7566   	-137.909058 
 731  	42.8152   	-138.340332 
 732  	42.8739   	-137.909058 
 733  	42.9326   	-138.484070 
 734  	42.9912   	-137.909058 
 735  	43.0499   	-137.837158 
 736  	43.1085   	-137.405945 
 737  	43.1672   	-137.477783 
 738  	43.2258   	-138.340332 
 739  	43.2845   	-137.693420 
 740  	43.3431   	-137.980957 
 741  	43.4018   	-138.196533 
 742  	43.4604   	-139.130920 
 743  	43.5191   	-138.987183 
 744  	43.5777   	-138.915283 
 745  	43.6364   	-138.915283 
 746  	43.6950   	-137.549683 
 747  	43.7537   	-137.693420 
 748  	43.8123   	-136.902832 
 749  	43.8710   	-136.759033 
 750  	43.9296   	-137.334045 
 751  	43.9883   	-137.262207 
