
      	X(nS)     	Ch1(mV)      
 760  	44.5161   	-2.613342   
 761  	44.5748   	-2.953064   
 762  	44.6334   	-3.494934   
 763  	44.6921   	-4.168152   
 764  	44.7507   	-4.907715   
 765  	44.8094   	-5.552307   
 766  	44.8680   	-6.242431   
 767  	44.9267   	-7.197571   
 768  	44.9853   	-12.743225  
 769  	45.0440   	-20.403503  
 770  	45.1026   	-25.709900  
 771  	45.1613   	-28.671385  
 772  	45.2199   	-29.387878  
 773  	45.2786   	-28.804991  
 774  	45.3372   	-27.456787  
 775  	45.3959   	-25.724485  
 776  	45.4545   	-23.761414  
 777  	45.5132   	-21.943176  
 778  	45.5718   	-20.142395  
 779  	45.6305   	-18.520140  
 780  	45.6891   	-17.153381  
 781  	45.7478   	-15.722106  
 782  	45.8065   	-14.471557  
 783  	45.8651   	-13.322693  
 784  	45.9238   	-12.238952  
 785  	45.9824   	-11.360717  
 786  	46.0411   	-10.545959  
 787  	46.0997   	-10.004089  
 788  	46.1584   	-9.403808   
 789  	46.2170   	-8.884399   
 790  	46.2757   	-8.480651   
 791  	46.3343   	-8.033691   
 792  	46.3930   	-7.788330   
 793  	46.4516   	-7.485656   
 794  	46.5103   	-7.262756   
 795  	46.5689   	-7.112244   
 796  	46.6276   	-6.828125   
 797  	46.6862   	-6.619812   
 798  	46.7449   	-6.469849   
 799  	46.8035   	-6.235168   
 800  	46.8622   	-6.017273   
 801  	46.9208   	-6.000976   
 802  	46.9795   	-5.836487   
 803  	47.0381   	-5.802795   
 804  	47.0968   	-5.686523   
 805  	47.1554   	-5.574768   
 806  	47.2141   	-5.399597   
 807  	47.2727   	-5.075012   
 808  	47.3314   	-4.825134   
 809  	47.3900   	-4.705566   
 810  	47.4487   	-4.476990   
 811  	47.5073   	-4.260254   
 812  	47.5660   	-4.220398   
 813  	47.6246   	-3.945801   
 814  	47.6833   	-3.632507   
 815  	47.7419   	-3.511169   
 816  	47.8006   	-3.692566   
 817  	47.8592   	-3.881775   
 818  	47.9179   	-4.182190   
 819  	47.9765   	-4.448914   
 820  	48.0352   	-4.603333   
 821  	48.0938   	-4.655578   
 822  	48.1525   	-4.605042   
 823  	48.2111   	-4.677490   
 824  	48.2698   	-4.718445   
 825  	48.3284   	-4.831909   
 826  	48.3871   	-4.792053   
 827  	48.4457   	-4.888611   
 828  	48.5044   	-4.993042   
 829  	48.5630   	-4.973389   
 830  	48.6217   	-5.030090   
 831  	48.6804   	-5.062683   
 832  	48.7390   	-5.065490   
 833  	48.7977   	-5.036865   
