
      	X(nS)     	Ch1(mV)      
 779  	38.0254   	-87.656616  
 780  	38.0743   	-86.598694  
 781  	38.1232   	-85.298218  
 782  	38.1720   	-84.022461  
 783  	38.2209   	-82.735413  
 784  	38.2698   	-81.273193  
 785  	38.3187   	-79.763855  
 786  	38.3675   	-78.240967  
 787  	38.4164   	-76.832703  
 788  	38.4653   	-75.121155  
 789  	38.5142   	-73.647705  
 790  	38.5631   	-71.967651  
 791  	38.6119   	-70.314514  
 792  	38.6608   	-68.789429  
 793  	38.7097   	-66.904968  
 794  	38.7586   	-65.411316  
 795  	38.8074   	-63.695309  
 796  	38.8563   	-61.900631  
 797  	38.9052   	-60.267761  
 798  	38.9541   	-58.607906  
 799  	39.0029   	-56.927792  
 800  	39.0518   	-55.404964  
 801  	39.1007   	-53.691162  
 802  	39.1496   	-52.083012  
 803  	39.1984   	-50.825195  
 804  	39.2473   	-49.612305  
 805  	39.2962   	-48.322998  
 806  	39.3451   	-46.959656  
 807  	39.3939   	-45.809631  
 808  	39.4428   	-44.372131  
 809  	39.4917   	-43.332214  
 810  	39.5406   	-42.110352  
 811  	39.5894   	-41.088379  
 812  	39.6383   	-40.059631  
 813  	39.6872   	-38.983761  
 814  	39.7361   	-38.161682  
 815  	39.7849   	-37.186890  
 816  	39.8338   	-36.301941  
 817  	39.8827   	-35.459656  
 818  	39.9316   	-34.370300  
 819  	39.9805   	-33.460632  
 820  	40.0293   	-32.562195  
 821  	40.0782   	-31.897337  
 822  	40.1271   	-30.801268  
 823  	40.1760   	-29.878113  
 824  	40.2248   	-28.867369  
 825  	40.2737   	-28.074461  
 826  	40.3226   	-27.155823  
 827  	40.3715   	-26.039551  
 828  	40.4203   	-24.995117  
 829  	40.4692   	-24.092163  
 830  	40.5181   	-23.258850  
 831  	40.5670   	-22.093140  
 832  	40.6158   	-21.030762  
 833  	40.6647   	-20.170471  
 834  	40.7136   	-19.159729  
 835  	40.7625   	-18.061401  
 836  	40.8113   	-17.093323  
 837  	40.8602   	-16.134277  
 838  	40.9091   	-15.127991  
 839  	40.9580   	-14.227294  
 840  	41.0068   	-13.292968  
 841  	41.0557   	-12.558473  
 842  	41.1046   	-11.916077  
 843  	41.1535   	-11.415222  
 844  	41.2023   	-10.896362  
 845  	41.2512   	-10.433655  
