
      	X(nS)     	Ch1(mV)      
 684  	33.3822   	92.924805   
 685  	33.4311   	92.974243   
 686  	33.4800   	92.967529   
 687  	33.5288   	92.972046   
 688  	33.5777   	92.897827   
 689  	33.6266   	92.909058   
 690  	33.6755   	93.079834   
 691  	33.7243   	93.113525   
 692  	33.7732   	93.084351   
 693  	33.8221   	92.947266   
 694  	33.8710   	93.034912   
 695  	33.9198   	93.180908   
 696  	33.9687   	93.129272   
 697  	34.0176   	93.037109   
 698  	34.0665   	92.938354   
 699  	34.1153   	92.976440   
 700  	34.1642   	93.037109   
 701  	34.2131   	92.945068   
 702  	34.2620   	92.904663   
 703  	34.3109   	93.019165   
 704  	34.3597   	93.140503   
 705  	34.4086   	93.174194   
 706  	34.4575   	93.180908   
 707  	34.5064   	93.091057   
 708  	34.5552   	93.064087   
 709  	34.6041   	93.210083   
 710  	34.6530   	93.165161   
 711  	34.7019   	93.057373   
 712  	34.7507   	93.086540   
 713  	34.7996   	93.151733   
 714  	34.8485   	93.079834   
 715  	34.8974   	93.070801   
 716  	34.9462   	92.897827   
 717  	34.9951   	92.929321   
 718  	35.0440   	92.693481   
 719  	35.0929   	92.527222   
 720  	35.1417   	92.329590   
 721  	35.1906   	92.219604   
 722  	35.2395   	92.185913   
 723  	35.2884   	92.122925   
 724  	35.3372   	92.129761   
 725  	35.3861   	92.140991   
 726  	35.4350   	92.143188   
 727  	35.4839   	92.015137   
 728  	35.5327   	91.783813   
 729  	35.5816   	91.586182   
 730  	35.6305   	91.408691   
 731  	35.6794   	91.157104   
 732  	35.7283   	90.775269   
 733  	35.7771   	90.281128   
 734  	35.8260   	89.879150   
 735  	35.8749   	89.501831   
 736  	35.9238   	89.063843   
 737  	35.9726   	88.547241   
 738  	36.0215   	87.745361   
 739  	36.0704   	86.905273   
 740  	36.1193   	86.325806   
 741  	36.1681   	85.521729   
 742  	36.2170   	84.926514   
 743  	36.2659   	84.097656   
 744  	36.3148   	83.262085   
 745  	36.3636   	82.487183   
 746  	36.4125   	81.757202   
 747  	36.4614   	81.083374   
 748  	36.5103   	80.297241   
 749  	36.5591   	79.437012   
 750  	36.6080   	78.686890   
 751  	36.6569   	77.923218   
 752  	36.7058   	77.011230   
 753  	36.7546   	76.427246   
 754  	36.8035   	75.937622   
 755  	36.8524   	75.205444   
 756  	36.9013   	74.374390   
 757  	36.9501   	73.585938   
 758  	36.9990   	72.813354   
 759  	37.0479   	71.825073   
 760  	37.0968   	70.933350   
 761  	37.1457   	69.947266   
 762  	37.1945   	69.042114   
 763  	37.2434   	67.804565   
 764  	37.2923   	66.703979   
 765  	37.3412   	65.645996   
 766  	37.3900   	64.781250   
 767  	37.4389   	63.750370   
 768  	37.4878   	62.568848   
 769  	37.5367   	61.389648   
 770  	37.5855   	60.219479   
 771  	37.6344   	59.080688   
 772  	37.6833   	57.802612   
 773  	37.7322   	56.556026   
 774  	37.7810   	55.262329   
 775  	37.8299   	54.204464   
 776  	37.8788   	53.090328   
 777  	37.9277   	52.104370   
 778  	37.9765   	51.104855   
 779  	38.0254   	49.894165   
 780  	38.0743   	48.768921   
 781  	38.1232   	47.582882   
 782  	38.1720   	46.257690   
 783  	38.2209   	44.907837   
 784  	38.2698   	43.531006   
 785  	38.3187   	41.734131   
 786  	38.3675   	40.054016   
 787  	38.4164   	38.697388   
 788  	38.4653   	37.336243   
 789  	38.5142   	35.703369   
 790  	38.5631   	34.245605   
 791  	38.6119   	32.601501   
 792  	38.6608   	31.013489   
 793  	38.7097   	29.268311   
 794  	38.7586   	27.538820   
 795  	38.8074   	25.860962   
 796  	38.8563   	24.284180   
 797  	38.9052   	22.424438   
 798  	38.9541   	20.643311   
 799  	39.0029   	18.902588   
 800  	39.0518   	17.514465   
 801  	39.1007   	15.987122   
 802  	39.1496   	14.605774   
 803  	39.1984   	13.051514   
 804  	39.2473   	11.672363   
 805  	39.2962   	10.553833   
 806  	39.3451   	9.345459    
 807  	39.3939   	8.271790    
 808  	39.4428   	7.323975    
 809  	39.4917   	6.124512    
 810  	39.5406   	5.023926    
 811  	39.5894   	3.999756    
 812  	39.6383   	3.011475    
 813  	39.6872   	1.987244    
 814  	39.7361   	0.992187    
 815  	39.7849   	0.008423    
 816  	39.8338   	-0.890015   
 817  	39.8827   	-1.867065   
 818  	39.9316   	-2.743042   
 819  	39.9805   	-3.495483   
 820  	40.0293   	-4.393921   
 821  	40.0782   	-5.256409   
 822  	40.1271   	-6.318848   
 823  	40.1760   	-7.286865   
 824  	40.2248   	-8.091003   
 825  	40.2737   	-9.072510   
 826  	40.3226   	-10.101257  
 827  	40.3715   	-11.280457  
 828  	40.4203   	-12.273193  
 829  	40.4692   	-13.315429  
 830  	40.5181   	-14.485596  
 831  	40.5670   	-15.370605  
 832  	40.6158   	-16.527344  
 833  	40.6647   	-17.569519  
 834  	40.7136   	-18.508362  
 835  	40.7625   	-19.361877  
 836  	40.8113   	-20.359131  
 837  	40.8602   	-21.315979  
 838  	40.9091   	-22.322266  
 839  	40.9580   	-23.198242  
 840  	41.0068   	-23.901245  
 841  	41.0557   	-24.608765  
 842  	41.1046   	-25.322996  
 843  	41.1535   	-25.841858  
 844  	41.2023   	-26.484253  
 845  	41.2512   	-26.958189  
 846  	41.3001   	-27.254641  
 847  	41.3490   	-27.600584  
 848  	41.3979   	-27.773499  
 849  	41.4467   	-28.096922  
 850  	41.4956   	-28.348511  
 851  	41.5445   	-28.773010  
